,player,response,round,rt
1092,1092,1,0,4.13
1093,1093,1,0,4.21
1094,1094,1,0,3.31
1095,1095,1,0,4.13
1096,1096,1,0,2.24
1097,1097,1,0,3.04
1098,1098,1,0,5.44
1099,1099,1,0,8.75
1100,1100,1,0,7.42
1101,1101,1,0,7.95
1102,1102,1,0,4.15
1103,1103,1,0,1.59
1104,1104,1,0,8.0
1105,1105,1,0,9.47
1106,1106,1,0,0.5700000000000001
1107,1107,1,0,2.21
1108,1108,1,0,2.79
1109,1109,1,0,2.99
1110,1110,0,0,1.82
1111,1111,1,0,2.64
1112,1112,1,0,6.7
1113,1113,1,0,11.51
1114,1114,1,0,5.72
1115,1115,1,0,5.01
1116,1116,1,0,3.72
1117,1117,1,0,2.66
1118,1118,1,0,2.25
1119,1119,0,0,1.28
1120,1120,1,0,7.3500000000000005
1121,1121,1,0,1.69
1122,1122,0,0,6.5600000000000005
1123,1123,1,0,8.38
1124,1124,1,0,2.5100000000000002
1125,1125,0,0,3.2800000000000002
1126,1126,0,0,3.69
1127,1127,0,0,2.5300000000000002
1128,1128,1,0,10.56
1129,1129,1,0,2.75
1130,1130,1,0,4.51
1131,1131,1,0,3.92
1132,1132,1,0,5.11
1133,1133,1,0,6.49
1134,1134,1,0,4.78
1135,1135,1,0,3.89
1136,1136,1,0,2.3000000000000003
1137,1137,0,0,4.5200000000000005
1138,1138,1,0,9.63
1139,1139,1,0,6.82
1140,1140,0,0,4.53
1141,1141,1,0,2.89
1142,1142,1,0,1.84
1143,1143,1,0,8.24
1144,1144,1,0,3.95
1145,1145,1,0,1.42
1146,1146,1,0,8.25
1147,1147,1,0,1.93
1148,1148,1,0,12.16
1149,1149,1,0,14.72
1150,1150,1,0,4.9
1151,1151,1,0,2.0300000000000002
1152,1152,1,0,4.39
1153,1153,1,0,3.63
1154,1154,1,0,6.38
1155,1155,1,0,4.8500000000000005
1156,1156,0,0,2.47
1157,1157,1,0,2.13
1158,1158,1,0,3.45
1159,1159,1,0,14.49
1160,1160,0,0,3.47
1161,1161,1,0,5.05
1162,1162,1,0,1.12
1163,1163,1,0,3.88
1164,1164,1,0,5.51
1165,1165,1,0,4.97
1166,1166,1,0,6.76
1167,1167,1,0,10.05
1168,1168,1,0,1.26
1169,1169,1,0,5.45
1170,1170,1,0,1.16
1171,1171,1,0,5.3100000000000005
1172,1172,1,0,3.61
1173,1173,1,0,4.65
1174,1174,1,0,1.52
1175,1175,1,0,4.49
1176,1176,1,0,5.73
1177,1177,1,0,5.25
1178,1178,1,0,2.5
1179,1179,1,0,7.47
1180,1180,1,0,6.29
1181,1181,1,0,4.12
1182,1182,1,0,2.41
1183,1183,1,0,6.37
1184,1184,1,0,1.79
1185,1185,1,0,1.98
1186,1186,1,0,5.66
1187,1187,1,0,2.33
1188,1188,1,0,2.31
1189,1189,1,0,5.13
1190,1190,0,0,1.71
1191,1191,1,0,4.67
1192,1192,1,0,3.8000000000000003
1193,1193,1,0,9.97
1194,1194,1,0,12.55
1195,1195,1,0,3.59
1196,1196,1,0,7.01
1197,1197,1,0,3.17
1198,1198,1,0,3.0
1199,1199,1,0,1.58
1200,1200,1,0,1.85
1201,1201,1,0,1.75
1202,1202,1,0,1.43
1203,1203,1,0,1.12
1204,1204,1,0,3.5300000000000002
1205,1205,1,0,1.82
1206,1206,0,0,2.87
1207,1207,1,0,9.77
1208,1208,1,0,13.07
1209,1209,1,0,3.36
1210,1210,1,0,4.55
1211,1211,1,0,7.0
1212,1212,1,0,2.7600000000000002
1213,1213,1,0,1.72
1214,1214,1,0,3.3200000000000003
1215,1215,1,0,1.52
1216,1216,1,0,5.63
1217,1217,1,0,2.25
1218,1218,1,0,5.05
1219,1219,1,0,5.03
1220,1220,1,0,4.29
1221,1221,1,0,7.390000000000001
1222,1222,1,0,4.2700000000000005
1223,1223,1,0,6.7700000000000005
1224,1224,1,0,1.62
1225,1225,1,0,4.09
1226,1226,1,0,2.82
1227,1227,1,0,4.76
1228,1228,1,0,9.47
1229,1229,1,0,4.32
1230,1230,1,0,3.15
1231,1231,1,0,8.31
1232,1232,1,0,3.0
1233,1233,1,0,8.81
1234,1234,1,0,4.47
1235,1235,1,0,2.02
1236,1236,1,0,4.74
1237,1237,1,0,3.04
1238,1238,1,0,6.73
1239,1239,1,0,1.29
1240,1240,1,0,5.34
1241,1241,1,0,3.8200000000000003
1242,1242,1,0,4.13
1243,1243,1,0,3.23
1244,1244,1,0,3.44
1245,1245,1,0,2.83
1246,1246,1,0,5.41
1247,1247,1,0,4.86
1248,1248,1,0,3.0
1249,1249,1,0,7.78
1250,1250,1,0,2.95
1251,1251,1,0,4.8100000000000005
1252,1252,1,0,6.66
1253,1253,1,0,5.49
1254,1254,1,0,3.12
1255,1255,1,0,2.66
1256,1256,1,0,6.45
1257,1257,1,0,4.38
1258,1258,1,0,3.8200000000000003
1259,1259,1,0,2.77
1260,1260,1,0,3.85
1261,1261,1,0,2.97
1262,1262,0,0,0.97
1263,1263,1,0,5.3
1264,1264,1,0,2.58
1265,1265,1,0,1.59
1266,1266,1,0,5.04
1267,1267,1,0,2.79
1268,1268,1,0,5.42
1269,1269,1,0,7.33
1270,1270,1,0,2.7
1271,1271,1,0,11.02
1272,1272,1,0,7.1000000000000005
1273,1273,1,0,5.99
1274,1274,1,0,13.19
1275,1275,1,0,2.96
1276,1276,1,0,1.62
1277,1277,1,0,1.8
1278,1278,0,0,2.33
1279,1279,0,0,6.23
1280,1280,1,0,3.74
1281,1281,1,0,9.43
1282,1282,1,0,4.88
1283,1283,1,0,4.68
1284,1284,1,0,3.88
1285,1285,1,0,3.52
1286,1286,1,0,7.72
1287,1287,1,0,5.99
1288,1288,1,0,6.07
1289,1289,1,0,1.69
1290,1290,1,0,3.8000000000000003
1291,1291,1,0,8.81
1292,1292,1,0,2.5300000000000002
1293,1293,1,0,11.49
1294,1294,1,0,9.61
1295,1295,1,0,1.7
1296,1296,1,0,3.45
1297,1297,1,0,1.1
1298,1298,1,0,1.02
1299,1299,1,0,15.56
1300,1300,1,0,3.85
1301,1301,1,0,1.79
1302,1302,1,0,4.95
1303,1303,1,0,1.93
1304,1304,1,0,7.58
1305,1305,1,0,4.96
1306,1306,1,0,2.82
1307,1307,1,0,2.42
1308,1308,1,0,4.6000000000000005
1309,1309,1,0,3.92
1310,1310,1,0,3.12
1311,1311,1,0,8.66
1312,1312,1,0,4.42
1313,1313,1,0,3.9
1314,1314,0,0,2.3000000000000003
1315,1315,1,0,0.89
1316,1316,1,0,2.18
1317,1317,1,0,6.43
1318,1318,1,0,13.07
1319,1319,1,0,3.23
1320,1320,1,0,2.69
1321,1321,1,0,3.86
1322,1322,1,0,1.95
1323,1323,1,0,8.16
1324,1324,1,0,3.63
1325,1325,1,0,5.5
1326,1326,1,0,4.0600000000000005
1327,1327,1,0,7.94
1328,1328,1,0,4.13
1329,1329,0,0,4.97
1330,1330,1,0,1.57
1331,1331,1,0,4.88
1332,1332,1,0,1.54
1333,1333,1,0,2.07
1334,1334,1,0,1.17
1335,1335,1,0,4.57
1336,1336,0,0,2.72
1337,1337,1,0,3.42
1338,1338,1,0,5.92
1339,1339,1,0,7.8
1340,1340,1,0,2.21
1341,1341,1,0,4.03
1342,1342,0,0,6.53
1343,1343,1,0,7.16
1344,1344,1,0,4.46
1345,1345,1,0,2.06
1346,1346,1,0,9.88
1347,1347,1,0,9.200000000000001
1348,1348,1,0,1.62
1349,1349,1,0,1.49
1350,1350,1,0,3.5100000000000002
1351,1351,1,0,7.3100000000000005
1352,1352,1,0,7.3500000000000005
1353,1353,1,0,9.370000000000001
1354,1354,0,0,1.03
1355,1355,1,0,2.48
1356,1356,1,0,3.38
1357,1357,1,0,5.13
1358,1358,1,0,1.96
1359,1359,1,0,2.94
1360,1360,1,0,3.86
1361,1361,1,0,5.72
1362,1362,1,0,18.91
1363,1363,1,0,1.56
1364,1364,1,0,4.91
1365,1365,1,0,12.44
1366,1366,0,0,2.4
1367,1367,1,0,4.94
1368,1368,1,0,5.21
1369,1369,1,0,8.84
1370,1370,1,0,1.77
1371,1371,1,0,13.26
1372,1372,1,0,4.38
1373,1373,1,0,3.45
1374,1374,1,0,6.5
1375,1375,1,0,5.26
1376,1376,1,0,5.29
1377,1377,1,0,6.28
1378,1378,1,0,7.83
1379,1379,1,0,5.7
1380,1380,1,0,3.5100000000000002
1381,1381,1,0,1.71
1382,1382,1,0,4.17
1383,1383,1,0,2.27
1384,1384,1,0,7.08
1385,1385,1,0,6.47
1386,1386,1,0,1.19
1387,1387,1,0,2.67
1388,1388,1,0,2.65
1389,1389,1,0,2.98
1390,1390,1,0,9.84
1391,1391,1,0,3.23
1392,1392,1,0,2.7800000000000002
1393,1393,1,0,1.8
1394,1394,1,0,1.8900000000000001
1395,1395,1,0,6.04
1396,1396,1,0,7.17
1397,1397,1,0,2.0100000000000002
1398,1398,1,0,4.72
1399,1399,1,0,3.3200000000000003
1400,1400,1,0,2.6
1401,1401,1,0,2.45
1402,1402,1,0,2.9
1403,1403,1,0,1.56
1404,1404,1,0,4.86
1405,1405,1,0,2.82
1406,1406,1,0,4.26
1407,1407,1,0,1.8800000000000001
1408,1408,1,0,6.53
1409,1409,1,0,1.61
1410,1410,1,0,1.4000000000000001
1411,1411,1,0,3.4
1412,1412,1,0,2.31
1413,1413,1,0,3.33
1414,1414,1,0,4.11
1415,1415,1,0,7.58
1416,1416,1,0,13.33
1417,1417,1,0,1.57
1418,1418,1,0,9.89
1419,1419,0,0,1.6
1420,1420,1,0,2.94
1421,1421,1,0,0.98
1422,1422,1,0,4.21
1423,1423,1,0,1.05
1424,1424,1,0,6.59
1425,1425,1,0,2.39
1426,1426,1,0,5.29
1427,1427,1,0,6.29
1428,1428,1,0,1.79
1429,1429,1,0,4.6000000000000005
1430,1430,1,0,3.21
1431,1431,1,0,3.41
1432,1432,1,0,7.15
1433,1433,1,0,1.19
1434,1434,1,0,5.24
1435,1435,1,0,5.69
1436,1436,1,0,2.1
1437,1437,1,0,8.26
1438,1438,1,0,3.4
1439,1439,1,0,6.4
1440,1440,1,0,4.24
1441,1441,1,0,1.54
1442,1442,1,0,1.99
1443,1443,1,0,2.14
1444,1444,1,0,4.99
1445,1445,1,0,4.98
1446,1446,1,0,9.14
1447,1447,1,0,1.6
1448,1448,1,0,6.0200000000000005
1449,1449,1,0,3.33
1450,1450,1,0,1.02
1451,1451,1,0,3.58
1452,1452,1,0,1.74
1453,1453,1,0,2.97
1454,1454,1,0,1.95
1455,1455,1,0,4.88
1456,1456,1,0,6.55
1457,1457,1,0,1.35
1458,1458,1,0,3.38
1459,1459,1,0,7.7700000000000005
1460,1460,1,0,2.46
1461,1461,1,0,3.47
1462,1462,1,0,1.74
1463,1463,1,0,3.99
1464,1464,1,0,1.7
1465,1465,1,0,1.8900000000000001
1466,1466,1,0,2.66
1467,1467,1,0,0.98
1468,1468,1,0,6.0
1469,1469,1,0,4.3100000000000005
1470,1470,1,0,5.3
1471,1471,1,0,9.950000000000001
1472,1472,1,0,3.64
1473,1473,1,0,10.67
1474,1474,1,0,4.6000000000000005
1475,1475,0,0,1.29
1476,1476,1,0,5.17
1477,1477,1,0,5.46
1478,1478,1,0,6.93
1479,1479,1,0,6.3100000000000005
1480,1480,1,0,4.45
1481,1481,1,0,2.07
1482,1482,1,0,9.36
1483,1483,1,0,5.16
1484,1484,1,0,2.5100000000000002
1485,1485,1,0,3.21
1486,1486,1,0,2.19
1487,1487,1,0,9.34
1488,1488,1,0,4.0
1489,1489,1,0,3.5500000000000003
1490,1490,1,0,3.21
1491,1491,1,0,5.64
1492,1492,1,0,5.12
1493,1493,1,0,4.12
1494,1494,1,0,10.23
1495,1495,1,0,2.86
1496,1496,1,0,7.96
1497,1497,1,0,2.21
1498,1498,1,0,10.22
1499,1499,1,0,2.71
1500,1500,1,0,4.1
1501,1501,1,0,2.5300000000000002
1502,1502,1,0,4.87
1503,1503,1,0,5.36
1504,1504,1,0,2.6
1505,1505,1,0,2.96
1506,1506,1,0,7.22
1507,1507,1,0,2.92
1508,1508,1,0,5.93
1509,1509,1,0,4.97
1510,1510,1,0,2.96
1511,1511,1,0,2.5300000000000002
1512,1512,1,0,1.18
1513,1513,1,0,8.84
1514,1514,1,0,5.2
1515,1515,1,0,2.12
1516,1516,1,0,6.68
1517,1517,1,0,2.12
1518,1518,1,0,6.140000000000001
1519,1519,1,0,4.18
1520,1520,1,0,2.7
1521,1521,1,0,3.0500000000000003
1522,1522,1,0,3.49
1523,1523,1,0,7.74
1524,1524,1,0,2.17
1525,1525,1,0,2.88
1526,1526,1,0,7.08
1527,1527,1,0,2.5100000000000002
1528,1528,1,0,3.0700000000000003
1529,1529,1,0,7.68
1530,1530,1,0,2.7600000000000002
1531,1531,1,0,1.2
1532,1532,1,0,3.72
1533,1533,1,0,2.83
1534,1534,1,0,2.44
1535,1535,1,0,7.640000000000001
1536,1536,1,0,4.83
1537,1537,1,0,8.23
1538,1538,1,0,1.6300000000000001
1539,1539,1,0,2.0100000000000002
1540,1540,1,0,3.47
1541,1541,0,0,3.12
1542,1542,1,0,3.83
1543,1543,1,0,11.35
1544,1544,1,0,4.39
1545,1545,1,0,3.2600000000000002
1546,1546,1,0,4.19
1547,1547,1,0,2.92
1548,1548,0,0,2.39
1549,1549,1,0,2.35
1550,1550,1,0,3.72
1551,1551,1,0,2.19
1552,1552,1,0,3.13
1553,1553,1,0,1.51
1554,1554,1,0,2.48
1555,1555,1,0,6.01
1556,1556,1,0,2.83
1557,1557,1,0,3.19
1558,1558,1,0,4.48
1559,1559,1,0,11.15
1560,1560,1,0,5.33
1561,1561,1,0,4.93
1562,1562,1,0,3.71
1563,1563,1,0,4.98
1564,1564,1,0,5.45
1565,1565,0,0,3.67
1566,1566,1,0,4.59
1567,1567,1,0,6.11
1568,1568,1,0,1.9000000000000001
1569,1569,1,0,1.1400000000000001
1570,1570,1,0,1.8900000000000001
1571,1571,1,0,1.28
1572,1572,1,0,6.72
1573,1573,0,0,4.46
1574,1574,1,0,1.9000000000000001
1575,1575,1,0,2.67
1576,1576,1,0,2.35
1577,1577,1,0,1.6600000000000001
1578,1578,1,0,2.86
1579,1579,1,0,2.39
1580,1580,1,0,2.95
1581,1581,1,0,4.84
1582,1582,1,0,6.28
1583,1583,1,0,4.82
1584,1584,1,0,5.98
1585,1585,1,0,2.77
1586,1586,1,0,6.72
1587,1587,0,0,2.2800000000000002
1588,1588,1,0,1.93
1589,1589,1,0,1.6300000000000001
1590,1590,1,0,2.6
1591,1591,1,0,2.97
1592,1592,1,0,2.0300000000000002
1593,1593,1,0,1.75
1594,1594,1,0,5.2
1595,1595,1,0,9.61
1596,1596,0,0,8.27
1597,1597,1,0,5.33
1598,1598,1,0,11.620000000000001
1599,1599,1,0,5.66
1600,1600,1,0,3.42
1601,1601,1,0,9.39
1602,1602,1,0,6.38
1603,1603,1,0,6.83
1604,1604,1,0,11.73
1605,1605,1,0,2.1
1606,1606,1,0,7.42
1607,1607,1,0,4.48
1608,1608,1,0,8.46
1609,1609,1,0,2.04
1610,1610,1,0,14.19
1611,1611,1,0,0.92
1612,1612,1,0,1.86
1613,1613,1,0,4.95
1614,1614,1,0,3.8000000000000003
1615,1615,1,0,2.46
1616,1616,0,0,4.97
1617,1617,1,0,7.04
1618,1618,1,0,9.46
1619,1619,1,0,3.45
1620,1620,1,0,2.63
1621,1621,0,0,2.79
1622,1622,1,0,6.62
1623,1623,1,0,3.85
1624,1624,1,0,11.19
1625,1625,1,0,2.58
1626,1626,1,0,2.94
1627,1627,1,0,6.5600000000000005
1628,1628,1,0,5.25
1629,1629,1,0,2.74
1630,1630,1,0,9.97
1631,1631,1,0,4.28
1632,1632,1,0,4.94
1633,1633,1,0,4.72
1634,1634,1,0,6.82
1635,1635,1,0,5.16
1636,1636,1,0,2.67
1637,1637,1,0,3.64
1638,1638,1,0,4.63
1639,1639,1,0,4.2
1640,1640,1,0,6.71
1641,1641,1,0,5.42
1642,1642,1,0,6.21
1643,1643,1,0,2.71
1644,1644,1,0,1.95
1645,1645,1,0,3.45
1646,1646,1,0,15.56
1647,1647,1,0,5.79
1648,1648,1,0,5.13
1649,1649,1,0,1.78
1650,1650,1,0,2.48
1651,1651,1,0,8.71
1652,1652,1,0,4.78
1653,1653,1,0,10.73
1654,1654,1,0,2.5300000000000002
1655,1655,1,0,2.14
1656,1656,1,0,3.75
1657,1657,1,0,4.29
1658,1658,1,0,2.87
1659,1659,1,0,4.49
1660,1660,1,0,3.0
1661,1661,1,0,12.02
1662,1662,0,0,2.9
1663,1663,1,0,3.92
1664,1664,1,0,9.75
1665,1665,1,0,8.2
1666,1666,0,0,1.6300000000000001
1667,1667,1,0,2.99
1668,1668,1,0,4.2700000000000005
1669,1669,1,0,2.67
1670,1670,1,0,1.83
1671,1671,1,0,5.54
1672,1672,0,0,1.81
1673,1673,1,0,7.140000000000001
1674,1674,1,0,5.3
1675,1675,1,0,5.33
1676,1676,1,0,5.0
1677,1677,1,0,6.19
1678,1678,1,0,5.19
1679,1679,1,0,4.11
1680,1680,1,0,3.11
1681,1681,1,0,3.85
1682,1682,1,0,3.29
1683,1683,1,0,5.21
1684,1684,1,0,4.23
1685,1685,1,0,4.19
1686,1686,1,0,2.24
1687,1687,1,0,1.21
1688,1688,1,0,2.58
1689,1689,1,0,2.63
1690,1690,1,0,5.7
1691,1691,1,0,7.7
1692,1692,1,0,8.86
1693,1693,1,0,1.9100000000000001
1694,1694,1,0,5.63
1695,1695,1,0,3.23
1696,1696,1,0,4.88
1697,1697,1,0,3.93
1698,1698,1,0,12.73
1699,1699,1,0,4.21
1700,1700,1,0,3.54
1701,1701,1,0,10.63
1702,1702,1,0,2.08
1703,1703,1,0,4.74
1704,1704,0,0,5.42
1705,1705,0,0,0.7000000000000001
1706,1706,1,0,2.66
1707,1707,1,0,3.47
1708,1708,1,0,10.17
1709,1709,1,0,1.18
1710,1710,1,0,2.66
1711,1711,1,0,2.4
1712,1712,1,0,7.0
1713,1713,1,0,2.61
1714,1714,1,0,2.52
1715,1715,1,0,3.81
1716,1716,1,0,6.82
1717,1717,1,0,0.81
1718,1718,1,0,2.07
1719,1719,1,0,1.75
1720,1720,1,0,10.9
1721,1721,1,0,2.46
1722,1722,1,0,5.0
1723,1723,1,0,3.3200000000000003
1724,1724,0,0,1.96
1725,1725,1,0,3.89
1726,1726,1,0,6.7
1727,1727,0,0,7.2700000000000005
1728,1728,0,0,2.46
1729,1729,0,0,1.11
1730,1730,1,0,1.21
1731,1731,1,0,1.77
1732,1732,1,0,7.18
1733,1733,1,0,1.16
1734,1734,1,0,1.87
1735,1735,1,0,2.98
1736,1736,0,0,5.26
1737,1737,0,0,3.68
1738,1738,1,0,9.65
1739,1739,1,0,3.2600000000000002
1740,1740,1,0,3.14
1741,1741,1,0,3.5500000000000003
1742,1742,1,0,8.39
1743,1743,1,0,8.33
1744,1744,1,0,9.26
1745,1745,1,0,3.08
1746,1746,1,0,6.96
1747,1747,0,0,2.19
1748,1748,1,0,3.02
1749,1749,1,0,5.03
1750,1750,1,0,3.93
1751,1751,1,0,3.17
1752,1752,1,0,1.8800000000000001
1753,1753,1,0,9.34
1754,1754,1,0,5.1000000000000005
1755,1755,1,0,8.67
1756,1756,1,0,4.7700000000000005
1757,1757,1,0,8.51
1758,1758,1,0,1.22
1759,1759,1,0,4.65
1760,1760,1,0,8.96
1761,1761,1,0,2.9
1762,1762,1,0,6.18
1763,1763,0,0,4.94
1764,1764,1,0,1.33
1765,1765,1,0,7.61
1766,1766,1,0,1.74
1767,1767,1,0,5.79
1768,1768,1,0,4.8500000000000005
1769,1769,1,0,1.93
1770,1770,1,0,4.19
1771,1771,0,0,2.59
1772,1772,1,0,6.48
1773,1773,0,0,2.0
1774,1774,1,0,4.42
1775,1775,1,0,3.06
1776,1776,1,0,3.84
1777,1777,1,0,4.7
1778,1778,1,0,5.05
1779,1779,1,0,2.09
1780,1780,1,0,11.55
1781,1781,1,0,3.42
1782,1782,1,0,3.81
1783,1783,1,0,3.14
1784,1784,1,0,3.38
1785,1785,1,0,4.79
1786,1786,1,0,0.99
1787,1787,1,0,1.34
1788,1788,1,0,5.84
1789,1789,1,0,2.19
1790,1790,1,0,2.31
1791,1791,1,0,12.290000000000001
1792,1792,1,0,6.47
1793,1793,1,0,2.82
1794,1794,1,0,2.7600000000000002
1795,1795,1,0,3.33
1796,1796,1,0,9.73
1797,1797,1,0,3.89
1798,1798,1,0,7.26
1799,1799,1,0,1.5
1800,1800,1,0,1.3900000000000001
1801,1801,1,0,3.42
1802,1802,1,0,3.77
1803,1803,1,0,1.81
1804,1804,1,0,5.59
1805,1805,1,0,3.27
1806,1806,1,0,9.3
1807,1807,1,0,3.7600000000000002
1808,1808,1,0,2.91
1809,1809,1,0,3.59
1810,1810,1,0,0.93
1811,1811,1,0,1.3800000000000001
1812,1812,1,0,10.84
1813,1813,1,0,4.21
1814,1814,1,0,2.75
1815,1815,1,0,4.11
1816,1816,1,0,3.22
1817,1817,0,0,1.23
1818,1818,1,0,1.81
1819,1819,1,0,1.69
1820,1820,1,0,5.8
1821,1821,1,0,3.29
1822,1822,1,0,6.97
1823,1823,1,0,2.38
1824,1824,1,0,6.75
1825,1825,1,0,1.96
1826,1826,1,0,3.0700000000000003
1827,1827,0,0,2.81
1828,1828,1,0,1.1400000000000001
1829,1829,1,0,8.59
1830,1830,1,0,2.85
1831,1831,1,0,2.7600000000000002
1832,1832,1,0,1.6500000000000001
1833,1833,1,0,12.27
1834,1834,1,0,5.64
1835,1835,1,0,2.75
1836,1836,1,0,2.41
1837,1837,1,0,10.200000000000001
1838,1838,1,0,1.71
1839,1839,1,0,5.76
1840,1840,1,0,6.7700000000000005
1841,1841,1,0,3.39
1842,1842,1,0,8.75
1843,1843,1,0,7.59
1844,1844,1,0,2.49
1845,1845,1,0,5.0200000000000005
1846,1846,1,0,3.8200000000000003
1847,1847,1,0,5.94
1848,1848,1,0,3.93
1849,1849,1,0,3.5100000000000002
1850,1850,1,0,4.43
1851,1851,1,0,2.71
1852,1852,1,0,1.73
1853,1853,1,0,5.23
1854,1854,1,0,4.49
1855,1855,1,0,2.09
1856,1856,1,0,10.96
1857,1857,1,0,7.34
1858,1858,1,0,4.34
1859,1859,1,0,6.66
1860,1860,1,0,8.16
1861,1861,1,0,10.32
1862,1862,1,0,5.84
1863,1863,0,0,1.3800000000000001
1864,1864,1,0,4.34
1865,1865,1,0,5.73
1866,1866,1,0,1.05
1867,1867,1,0,2.35
1868,1868,1,0,3.27
1869,1869,1,0,6.37
1870,1870,1,0,1.45
1871,1871,1,0,1.96
1872,1872,1,0,2.95
1873,1873,1,0,8.03
1874,1874,1,0,12.01
1875,1875,1,0,1.68
1876,1876,1,0,2.04
1877,1877,1,0,3.89
1878,1878,1,0,1.33
1879,1879,0,0,5.74
1880,1880,1,0,4.4
1881,1881,1,0,6.7
1882,1882,1,0,3.21
1883,1883,1,0,2.2800000000000002
1884,1884,1,0,1.44
1885,1885,0,0,1.23
1886,1886,1,0,1.44
1887,1887,1,0,2.13
1888,1888,1,0,2.21
1889,1889,1,0,2.19
1890,1890,1,0,3.81
1891,1891,1,0,8.58
1892,1892,1,0,3.06
1893,1893,1,0,2.97
1894,1894,1,0,4.3500000000000005
1895,1895,1,0,6.12
1896,1896,0,0,4.0600000000000005
1897,1897,0,0,2.2800000000000002
1898,1898,1,0,3.52
1899,1899,1,0,1.85
1900,1900,1,0,2.81
1901,1901,1,0,1.51
1902,1902,0,0,3.95
1903,1903,1,0,2.08
1904,1904,1,0,4.93
1905,1905,1,0,4.45
1906,1906,1,0,2.57
1907,1907,1,0,2.68
1908,1908,1,0,3.99
1909,1909,1,0,6.13
1910,1910,1,0,6.68
1911,1911,1,0,3.65
1912,1912,1,0,6.15
1913,1913,1,0,6.41
1914,1914,1,0,4.0600000000000005
1915,1915,1,0,3.22
1916,1916,1,0,4.01
1917,1917,1,0,2.1
1918,1918,1,0,2.4
1919,1919,1,0,2.54
1920,1920,1,0,5.0600000000000005
1921,1921,1,0,1.73
1922,1922,1,0,5.57
1923,1923,1,0,3.2600000000000002
1924,1924,1,0,2.25
1925,1925,1,0,1.76
1926,1926,1,0,2.65
1927,1927,1,0,2.79
1928,1928,1,0,3.5500000000000003
1929,1929,1,0,2.85
1930,1930,1,0,5.4
1931,1931,1,0,2.81
1932,1932,1,0,6.44
1933,1933,0,0,3.7
1934,1934,1,0,15.32
1935,1935,1,0,1.42
1936,1936,1,0,6.46
1937,1937,1,0,1.4000000000000001
1938,1938,1,0,2.44
1939,1939,1,0,2.02
1940,1940,1,0,1.75
1941,1941,1,0,3.77
1942,1942,1,0,1.42
1943,1943,1,0,5.59
1944,1944,0,0,1.74
1945,1945,1,0,4.13
1946,1946,1,0,0.89
1947,1947,1,0,5.14
1948,1948,1,0,4.32
1949,1949,1,0,18.46
1950,1950,1,0,3.48
1951,1951,1,0,5.62
1952,1952,1,0,2.4
1953,1953,0,0,0.8200000000000001
1954,1954,1,0,3.15
1955,1955,1,0,5.08
1956,1956,1,0,6.67
1957,1957,1,0,4.91
1958,1958,1,0,2.08
1959,1959,1,0,2.2
1960,1960,1,0,3.11
1961,1961,1,0,3.72
1962,1962,1,0,3.9
1963,1963,1,0,5.93
1964,1964,1,0,1.76
1965,1965,0,0,1.57
1966,1966,1,0,1.87
1967,1967,1,0,10.27
1968,1968,1,0,1.54
1969,1969,1,0,3.7600000000000002
1970,1970,1,0,2.47
1971,1971,1,0,6.22
1972,1972,1,0,7.53
1973,1973,1,0,1.62
1974,1974,1,0,2.6
1975,1975,1,0,6.75
1976,1976,1,0,2.93
1977,1977,1,0,4.99
1978,1978,1,0,2.41
1979,1979,1,0,4.83
1980,1980,1,0,11.49
1981,1981,1,0,2.69
1982,1982,1,0,6.2700000000000005
1983,1983,1,0,7.32
1984,1984,1,0,7.4
1985,1985,1,0,6.91
1986,1986,1,0,4.09
1987,1987,1,0,9.85
1988,1988,1,0,11.42
1989,1989,1,0,2.23
1990,1990,1,0,3.09
1991,1991,1,0,7.75
1992,1992,1,0,10.19
1993,1993,1,0,3.24
1994,1994,1,0,1.06
1995,1995,1,0,2.58
1996,1996,1,0,8.6
1997,1997,1,0,4.22
1998,1998,1,0,4.84
1999,1999,1,0,0.86
2000,2000,1,0,4.18
2001,2001,1,0,1.8800000000000001
2002,2002,1,0,3.04
2003,2003,1,0,2.09
2004,2004,1,0,4.11
2005,2005,1,0,5.55
2006,2006,1,0,10.8
2007,2007,1,0,4.42
2008,2008,1,0,2.71
2009,2009,1,0,1.33
2010,2010,1,0,2.0100000000000002
2011,2011,1,0,2.85
2012,2012,0,0,3.04
2013,2013,1,0,2.52
2014,2014,1,0,6.82
2015,2015,1,0,4.89
2016,2016,1,0,3.11
2017,2017,1,0,2.56
2018,2018,1,0,2.96
2019,2019,1,0,4.51
2020,2020,1,0,2.87
2021,2021,1,0,8.1
2022,2022,1,0,1.96
2023,2023,1,0,10.32
2024,2024,1,0,4.9
2025,2025,1,0,7.34
2026,2026,1,0,1.84
2027,2027,0,0,0.7000000000000001
2028,2028,1,0,1.34
2029,2029,1,0,2.05
2030,2030,1,0,3.64
2031,2031,1,0,3.8200000000000003
2032,2032,1,0,8.71
2033,2033,0,0,9.96
2034,2034,1,0,12.05
2035,2035,1,0,0.78
2036,2036,1,0,2.66
2037,2037,0,0,0.84
2038,2038,1,0,1.51
2039,2039,1,0,7.16
2040,2040,1,0,4.91
2041,2041,0,0,1.52
2042,2042,1,0,2.18
2043,2043,1,0,5.66
2044,2044,1,0,3.3000000000000003
2045,2045,1,0,4.69
2046,2046,1,0,5.05
2047,2047,1,0,6.83
2048,2048,1,0,1.23
2049,2049,1,0,3.9
