,round,player,response,opponent,action_opponent,payoff,time_php,rt,session,game,strategy
5582,37,s6m22_usuario7,0,['s6m22_usuario8'],1,4,1084.70010757,-1.058,s6m22,changing,01
5583,37,s6m22_usuario8,1,['s6m22_usuario7'],0,0,1277.89998055,1.261,s6m22,changing,10
5584,37,s6m22_usuario9,1,['s6m22_usuario6'],0,0,778.1000137330001,0.749,s6m22,changing,10
5585,37,s6m22_usuario10,0,['s6m22_usuario11'],1,4,1093.60003471,-1.067,s6m22,changing,01
5586,37,s6m22_usuario11,1,['s6m22_usuario10'],0,0,997.299909592,0.978,s6m22,changing,10
5587,37,s6m22_usuario12,1,['s6m22_usuario4'],0,0,1807.69991875,1.785,s6m22,changing,10
5588,37,s6m22_usuario13,0,['s6m22_usuario1'],0,1,1038.30003738,-1.01,s6m22,changing,00
5589,37,s6m22_usuario14,0,['s6m22_usuario2'],0,1,1653.50008011,-1.623,s6m22,changing,00
5590,37,s6m22_usuario15,0,['s6m22_usuario3'],0,1,2277.69994736,-2.254,s6m22,changing,00
5591,37,s6m22_usuario16,0,['s6m22_usuario5'],0,1,754.199981689,-0.727,s6m22,changing,00
5592,38,s6m22_usuario1,1,['s6m22_usuario12'],0,0,3618.00003052,3.601,s6m22,changing,10
5593,38,s6m22_usuario2,0,['s6m22_usuario11'],1,4,1091.50004387,-1.059,s6m22,changing,01
5594,38,s6m22_usuario3,0,['s6m22_usuario8'],1,4,474.89976882900004,-0.45,s6m22,changing,01
5595,38,s6m22_usuario4,0,['s6m22_usuario9'],0,1,2608.10017586,-2.584,s6m22,changing,00
5596,38,s6m22_usuario5,0,['s6m22_usuario16'],0,1,664.299964905,-0.636,s6m22,changing,00
5597,38,s6m22_usuario6,0,['s6m22_usuario14'],0,1,2157.50002861,-2.14,s6m22,changing,00
5598,38,s6m22_usuario7,1,['s6m22_usuario10'],0,0,1316.99991226,1.289,s6m22,changing,10
5599,38,s6m22_usuario8,1,['s6m22_usuario3'],0,0,1002.39992142,0.985,s6m22,changing,10
5600,38,s6m22_usuario9,0,['s6m22_usuario4'],0,1,1204.20002937,-1.176,s6m22,changing,00
5601,38,s6m22_usuario10,0,['s6m22_usuario7'],1,4,1519.39988136,-1.491,s6m22,changing,01
5602,38,s6m22_usuario11,1,['s6m22_usuario2'],0,0,637.100219727,0.62,s6m22,changing,10
5603,38,s6m22_usuario12,0,['s6m22_usuario1'],1,4,1799.20005798,-1.773,s6m22,changing,01
5604,38,s6m22_usuario13,0,['s6m22_usuario15'],0,1,1147.39990234,-1.122,s6m22,changing,00
5605,38,s6m22_usuario14,0,['s6m22_usuario6'],0,1,1384.09996033,-1.357,s6m22,changing,00
5606,38,s6m22_usuario15,0,['s6m22_usuario13'],0,1,2674.90005493,-2.648,s6m22,changing,00
5607,38,s6m22_usuario16,0,['s6m22_usuario5'],0,1,673.899888992,-0.647,s6m22,changing,00
5608,39,s6m22_usuario1,1,['s6m22_usuario10'],0,0,1360.00013351,1.335,s6m22,changing,10
5609,39,s6m22_usuario2,0,['s6m22_usuario3'],0,1,569.299936295,-0.543,s6m22,changing,00
5610,39,s6m22_usuario3,0,['s6m22_usuario2'],0,1,532.00006485,-0.504,s6m22,changing,00
5611,39,s6m22_usuario4,1,['s6m22_usuario5'],0,0,1855.20005226,1.838,s6m22,changing,10
5612,39,s6m22_usuario5,0,['s6m22_usuario4'],1,4,576.399803162,-0.548,s6m22,changing,01
5613,39,s6m22_usuario6,0,['s6m22_usuario8'],1,4,1303.30014229,-1.275,s6m22,changing,01
5614,39,s6m22_usuario7,0,['s6m22_usuario16'],0,1,2251.30009651,-2.223,s6m22,changing,00
5615,39,s6m22_usuario8,1,['s6m22_usuario6'],0,0,1170.90010643,1.145,s6m22,changing,10
5616,39,s6m22_usuario9,1,['s6m22_usuario11'],1,3,1135.99991798,1.11,s6m22,changing,11
5617,39,s6m22_usuario10,0,['s6m22_usuario1'],1,4,1154.60014343,-1.13,s6m22,changing,01
5618,39,s6m22_usuario11,1,['s6m22_usuario9'],1,3,1944.09990311,1.919,s6m22,changing,11
5619,39,s6m22_usuario12,0,['s6m22_usuario13'],0,1,1071.30002975,-1.046,s6m22,changing,00
5620,39,s6m22_usuario13,0,['s6m22_usuario12'],0,1,2039.90006447,-2.013,s6m22,changing,00
5621,39,s6m22_usuario14,0,['s6m22_usuario15'],0,1,1184.10015106,-1.166,s6m22,changing,00
5622,39,s6m22_usuario15,0,['s6m22_usuario14'],0,1,1909.80005264,-1.885,s6m22,changing,00
5623,39,s6m22_usuario16,0,['s6m22_usuario7'],0,1,674.900054932,-0.649,s6m22,changing,00
5624,40,s6m22_usuario1,1,['s6m22_usuario13'],0,0,1617.30003357,1.591,s6m22,changing,10
5625,40,s6m22_usuario2,0,['s6m22_usuario15'],1,4,1227.29992867,-1.199,s6m22,changing,01
5626,40,s6m22_usuario3,0,['s6m22_usuario7'],0,1,551.699876785,-0.52,s6m22,changing,00
5627,40,s6m22_usuario4,1,['s6m22_usuario10'],1,3,1681.69999123,1.657,s6m22,changing,11
5628,40,s6m22_usuario5,0,['s6m22_usuario14'],0,1,745.899915695,-0.719,s6m22,changing,00
5629,40,s6m22_usuario6,1,['s6m22_usuario16'],0,0,1303.30014229,1.276,s6m22,changing,10
5630,40,s6m22_usuario7,0,['s6m22_usuario3'],0,1,1372.69997597,-1.344,s6m22,changing,00
5631,40,s6m22_usuario8,1,['s6m22_usuario12'],0,0,1074.10001755,1.049,s6m22,changing,10
5632,40,s6m22_usuario9,0,['s6m22_usuario11'],1,4,1550.40001869,-1.523,s6m22,changing,01
5633,40,s6m22_usuario10,1,['s6m22_usuario4'],1,3,1177.90007591,1.151,s6m22,changing,11
5634,40,s6m22_usuario11,1,['s6m22_usuario9'],0,0,978.499889374,0.951,s6m22,changing,10
5635,40,s6m22_usuario12,0,['s6m22_usuario8'],1,4,615.900039673,-0.59,s6m22,changing,01
5636,40,s6m22_usuario13,0,['s6m22_usuario1'],1,4,2101.30000114,-2.071,s6m22,changing,01
5637,40,s6m22_usuario14,0,['s6m22_usuario5'],0,1,1126.89995766,-1.1,s6m22,changing,00
5638,40,s6m22_usuario15,1,['s6m22_usuario2'],0,0,5155.69996834,5.125,s6m22,changing,10
5639,40,s6m22_usuario16,0,['s6m22_usuario6'],1,4,664.300203323,-0.639,s6m22,changing,01
5640,41,s6m22_usuario1,1,['s6m22_usuario6'],0,0,1914.79992867,1.892,s6m22,changing,10
5641,41,s6m22_usuario2,0,['s6m22_usuario15'],0,1,561.100006104,-0.535,s6m22,changing,00
5642,41,s6m22_usuario3,0,['s6m22_usuario4'],0,1,467.29993820199996,-0.44,s6m22,changing,00
5643,41,s6m22_usuario4,0,['s6m22_usuario3'],0,1,1890.39993286,-1.866,s6m22,changing,00
5644,41,s6m22_usuario5,0,['s6m22_usuario16'],0,1,492.40016937300004,-0.467,s6m22,changing,00
5645,41,s6m22_usuario6,0,['s6m22_usuario1'],1,4,2110.70013046,-2.087,s6m22,changing,01
5646,41,s6m22_usuario7,0,['s6m22_usuario9'],1,4,978.1999588010001,-0.95,s6m22,changing,01
5647,41,s6m22_usuario8,1,['s6m22_usuario10'],1,3,1546.60010338,1.523,s6m22,changing,11
5648,41,s6m22_usuario9,1,['s6m22_usuario7'],0,0,1132.69996643,1.104,s6m22,changing,10
5649,41,s6m22_usuario10,1,['s6m22_usuario8'],1,3,977.900028229,0.946,s6m22,changing,11
5650,41,s6m22_usuario11,1,['s6m22_usuario14'],0,0,565.799951553,0.539,s6m22,changing,10
5651,41,s6m22_usuario12,0,['s6m22_usuario13'],1,4,532.700061798,-0.506,s6m22,changing,01
5652,41,s6m22_usuario13,1,['s6m22_usuario12'],0,0,2335.09993553,2.299,s6m22,changing,10
5653,41,s6m22_usuario14,0,['s6m22_usuario11'],1,4,966.099977493,-0.941,s6m22,changing,01
5654,41,s6m22_usuario15,0,['s6m22_usuario2'],0,1,7642.40002632,-7.611,s6m22,changing,00
5655,41,s6m22_usuario16,0,['s6m22_usuario5'],0,1,473.99997711199995,-0.45,s6m22,changing,00
5656,42,s6m22_usuario1,0,['s6m22_usuario15'],0,1,1776.09992027,-1.748,s6m22,changing,00
5657,42,s6m22_usuario2,0,['s6m22_usuario10'],1,4,692.100048065,-0.673,s6m22,changing,01
5658,42,s6m22_usuario3,0,['s6m22_usuario7'],0,1,6492.20013618,-6.463,s6m22,changing,00
5659,42,s6m22_usuario4,0,['s6m22_usuario13'],0,1,1513.50021362,-1.487,s6m22,changing,00
5660,42,s6m22_usuario5,0,['s6m22_usuario9'],0,1,677.599906921,-0.653,s6m22,changing,00
5661,42,s6m22_usuario6,0,['s6m22_usuario14'],0,1,981.1000823969999,-0.955,s6m22,changing,00
5662,42,s6m22_usuario7,0,['s6m22_usuario3'],0,1,4046.49996758,-4.02,s6m22,changing,00
5663,42,s6m22_usuario8,1,['s6m22_usuario12'],0,0,1293.49994659,1.267,s6m22,changing,10
5664,42,s6m22_usuario9,0,['s6m22_usuario5'],0,1,1073.2998848,-1.049,s6m22,changing,00
5665,42,s6m22_usuario10,1,['s6m22_usuario2'],0,0,674.599885941,0.642,s6m22,changing,10
5666,42,s6m22_usuario11,1,['s6m22_usuario16'],0,0,691.4999485019999,0.668,s6m22,changing,10
5667,42,s6m22_usuario12,0,['s6m22_usuario8'],1,4,604.0999889369999,-0.575,s6m22,changing,01
5668,42,s6m22_usuario13,0,['s6m22_usuario4'],0,1,1525.19989014,-1.498,s6m22,changing,00
5669,42,s6m22_usuario14,0,['s6m22_usuario6'],0,1,1143.49985123,-1.119,s6m22,changing,00
5670,42,s6m22_usuario15,0,['s6m22_usuario1'],0,1,1898.60010147,-1.869,s6m22,changing,00
5671,42,s6m22_usuario16,0,['s6m22_usuario11'],1,4,610.100030899,-0.584,s6m22,changing,01
5672,43,s6m22_usuario1,0,['s6m22_usuario15'],0,1,1822.0000267,-1.796,s6m22,changing,00
5673,43,s6m22_usuario2,0,['s6m22_usuario10'],1,4,820.199966431,-0.796,s6m22,changing,01
5674,43,s6m22_usuario3,0,['s6m22_usuario8'],1,4,1019.90008354,-0.991,s6m22,changing,01
5675,43,s6m22_usuario4,1,['s6m22_usuario6'],0,0,1132.20000267,1.107,s6m22,changing,10
5676,43,s6m22_usuario5,0,['s6m22_usuario13'],0,1,466.59994125400004,-0.44,s6m22,changing,00
5677,43,s6m22_usuario6,0,['s6m22_usuario4'],1,4,1039.79992867,-1.011,s6m22,changing,01
5678,43,s6m22_usuario7,0,['s6m22_usuario14'],0,1,2044.60000992,-2.02,s6m22,changing,00
5679,43,s6m22_usuario8,1,['s6m22_usuario3'],0,0,1223.59991074,1.197,s6m22,changing,10
5680,43,s6m22_usuario9,0,['s6m22_usuario16'],0,1,1214.29991722,-1.169,s6m22,changing,00
5681,43,s6m22_usuario10,1,['s6m22_usuario2'],0,0,3321.30002975,3.303,s6m22,changing,10
5682,43,s6m22_usuario11,1,['s6m22_usuario12'],0,0,666.100025177,0.643,s6m22,changing,10
5683,43,s6m22_usuario12,0,['s6m22_usuario11'],1,4,601.0000705719999,-0.581,s6m22,changing,01
5684,43,s6m22_usuario13,0,['s6m22_usuario5'],0,1,937.5,-0.92,s6m22,changing,00
5685,43,s6m22_usuario14,0,['s6m22_usuario7'],0,1,1378.10015678,-1.358,s6m22,changing,00
5686,43,s6m22_usuario15,0,['s6m22_usuario1'],0,1,2905.40003777,-2.881,s6m22,changing,00
5687,43,s6m22_usuario16,0,['s6m22_usuario9'],0,1,1150.59995651,-1.13,s6m22,changing,00
5688,44,s6m22_usuario1,1,['s6m22_usuario16'],0,0,1394.20008659,1.376,s6m22,changing,10
5689,44,s6m22_usuario2,0,['s6m22_usuario4'],1,4,1042.70005226,-1.025,s6m22,changing,01
5690,44,s6m22_usuario3,0,['s6m22_usuario5'],0,1,838.2999897000001,-0.812,s6m22,changing,00
5691,44,s6m22_usuario4,1,['s6m22_usuario2'],0,0,1868.49999428,1.85,s6m22,changing,10
5692,44,s6m22_usuario5,0,['s6m22_usuario3'],0,1,774.3999958039999,-0.749,s6m22,changing,00
5693,44,s6m22_usuario6,1,['s6m22_usuario15'],0,0,1674.49998856,1.65,s6m22,changing,10
5694,44,s6m22_usuario7,0,['s6m22_usuario10'],1,4,2254.30011749,-2.227,s6m22,changing,01
5695,44,s6m22_usuario8,1,['s6m22_usuario11'],1,3,888.200044632,0.857,s6m22,changing,11
5696,44,s6m22_usuario9,1,['s6m22_usuario13'],0,0,1371.29998207,1.346,s6m22,changing,10
5697,44,s6m22_usuario10,1,['s6m22_usuario7'],0,0,1037.50014305,1.009,s6m22,changing,10
5698,44,s6m22_usuario11,1,['s6m22_usuario8'],1,3,2114.60018158,2.098,s6m22,changing,11
5699,44,s6m22_usuario12,0,['s6m22_usuario14'],0,1,812.599897385,-0.787,s6m22,changing,00
5700,44,s6m22_usuario13,0,['s6m22_usuario9'],1,4,818.500041962,-0.793,s6m22,changing,01
5701,44,s6m22_usuario14,0,['s6m22_usuario12'],0,1,1337.39995956,-1.312,s6m22,changing,00
5702,44,s6m22_usuario15,0,['s6m22_usuario6'],1,4,5096.80008888,-5.022,s6m22,changing,01
5703,44,s6m22_usuario16,0,['s6m22_usuario1'],1,4,1224.50017929,-1.198,s6m22,changing,01
5704,45,s6m22_usuario1,0,['s6m22_usuario6'],1,4,4438.8999939,-4.409,s6m22,changing,01
5705,45,s6m22_usuario2,0,['s6m22_usuario4'],0,1,761.1999511719999,-0.736,s6m22,changing,00
5706,45,s6m22_usuario3,0,['s6m22_usuario13'],0,1,1237.20002174,-1.212,s6m22,changing,00
5707,45,s6m22_usuario4,0,['s6m22_usuario2'],0,1,2024.3999958000002,-2.006,s6m22,changing,00
5708,45,s6m22_usuario5,0,['s6m22_usuario10'],1,4,503.000020981,-0.475,s6m22,changing,01
5709,45,s6m22_usuario6,1,['s6m22_usuario1'],0,0,1478.89995575,1.454,s6m22,changing,10
5710,45,s6m22_usuario7,1,['s6m22_usuario15'],0,0,1909.89995003,1.886,s6m22,changing,10
5711,45,s6m22_usuario8,1,['s6m22_usuario9'],1,3,983.40010643,0.959,s6m22,changing,11
5712,45,s6m22_usuario9,1,['s6m22_usuario8'],1,3,6205.50012589,6.173,s6m22,changing,11
5713,45,s6m22_usuario10,1,['s6m22_usuario5'],0,0,1919.49987411,1.89,s6m22,changing,10
5714,45,s6m22_usuario11,1,['s6m22_usuario12'],0,0,1078.09996605,1.051,s6m22,changing,10
5715,45,s6m22_usuario12,0,['s6m22_usuario11'],1,4,757.20000267,-0.732,s6m22,changing,01
5716,45,s6m22_usuario13,0,['s6m22_usuario3'],0,1,959.400177002,-0.929,s6m22,changing,00
5717,45,s6m22_usuario14,0,['s6m22_usuario16'],0,1,1474.69997406,-1.449,s6m22,changing,00
5718,45,s6m22_usuario15,0,['s6m22_usuario7'],1,4,2345.90005875,-2.319,s6m22,changing,01
5719,45,s6m22_usuario16,0,['s6m22_usuario14'],0,1,923.799991608,-0.897,s6m22,changing,00
5720,46,s6m22_usuario1,0,['s6m22_usuario16'],0,1,2691.90001488,-2.664,s6m22,changing,00
5721,46,s6m22_usuario2,0,['s6m22_usuario9'],1,4,693.600177765,-0.676,s6m22,changing,01
5722,46,s6m22_usuario3,0,['s6m22_usuario12'],0,1,8114.70007896,-8.087,s6m22,changing,00
5723,46,s6m22_usuario4,0,['s6m22_usuario14'],0,1,1756.20007515,-1.73,s6m22,changing,00
5724,46,s6m22_usuario5,0,['s6m22_usuario8'],1,4,485.80002784699997,-0.459,s6m22,changing,01
5725,46,s6m22_usuario6,0,['s6m22_usuario10'],0,1,1085.7000351,-1.06,s6m22,changing,00
5726,46,s6m22_usuario7,0,['s6m22_usuario11'],1,4,1795.00007629,-1.767,s6m22,changing,01
5727,46,s6m22_usuario8,1,['s6m22_usuario5'],0,0,683.599948883,0.658,s6m22,changing,10
5728,46,s6m22_usuario9,1,['s6m22_usuario2'],0,0,1502.9001236,1.474,s6m22,changing,10
5729,46,s6m22_usuario10,0,['s6m22_usuario6'],0,1,832.0999145510001,-0.805,s6m22,changing,00
5730,46,s6m22_usuario11,1,['s6m22_usuario7'],0,0,611.2000942230001,0.592,s6m22,changing,10
5731,46,s6m22_usuario12,0,['s6m22_usuario3'],0,1,534.8000526430001,-0.511,s6m22,changing,00
5732,46,s6m22_usuario13,0,['s6m22_usuario15'],0,1,1558.3999157,-1.532,s6m22,changing,00
5733,46,s6m22_usuario14,0,['s6m22_usuario4'],0,1,1269.99998093,-1.243,s6m22,changing,00
5734,46,s6m22_usuario15,0,['s6m22_usuario13'],0,1,1559.40008163,-1.532,s6m22,changing,00
5735,46,s6m22_usuario16,0,['s6m22_usuario1'],0,1,929.699897766,-0.905,s6m22,changing,00
5736,47,s6m22_usuario1,0,['s6m22_usuario12'],0,1,2931.9999218000003,-2.907,s6m22,changing,00
5737,47,s6m22_usuario2,0,['s6m22_usuario13'],0,1,811.599969864,-0.785,s6m22,changing,00
5738,47,s6m22_usuario3,0,['s6m22_usuario15'],0,1,805.700063705,-0.787,s6m22,changing,00
5739,47,s6m22_usuario4,1,['s6m22_usuario6'],0,0,1720.49999237,1.692,s6m22,changing,10
5740,47,s6m22_usuario5,0,['s6m22_usuario14'],0,1,760.600090027,-0.733,s6m22,changing,00
5741,47,s6m22_usuario6,0,['s6m22_usuario4'],1,4,688.100099564,-0.671,s6m22,changing,01
5742,47,s6m22_usuario7,1,['s6m22_usuario16'],0,0,1709.69986916,1.682,s6m22,changing,10
5743,47,s6m22_usuario8,1,['s6m22_usuario11'],1,3,745.000123978,0.722,s6m22,changing,11
5744,47,s6m22_usuario9,0,['s6m22_usuario10'],0,1,1267.40002632,-1.24,s6m22,changing,00
5745,47,s6m22_usuario10,0,['s6m22_usuario9'],0,1,683.199882507,-0.657,s6m22,changing,00
5746,47,s6m22_usuario11,1,['s6m22_usuario8'],1,3,1442.99983978,1.412,s6m22,changing,11
5747,47,s6m22_usuario12,0,['s6m22_usuario1'],0,1,716.0000801089999,-0.688,s6m22,changing,00
5748,47,s6m22_usuario13,0,['s6m22_usuario2'],0,1,1132.30013847,-1.106,s6m22,changing,00
5749,47,s6m22_usuario14,0,['s6m22_usuario5'],0,1,1056.80012703,-1.032,s6m22,changing,00
5750,47,s6m22_usuario15,0,['s6m22_usuario3'],0,1,1333.49990845,-1.313,s6m22,changing,00
5751,47,s6m22_usuario16,0,['s6m22_usuario7'],1,4,920.8998680110001,-0.89,s6m22,changing,01
5752,48,s6m22_usuario1,0,['s6m22_usuario2'],0,1,2922.4998951,-2.897,s6m22,changing,00
5753,48,s6m22_usuario2,0,['s6m22_usuario1'],0,1,986.09995842,-0.966,s6m22,changing,00
5754,48,s6m22_usuario3,0,['s6m22_usuario14'],0,1,2395.99990845,-2.367,s6m22,changing,00
5755,48,s6m22_usuario4,1,['s6m22_usuario9'],1,3,1526.90005302,1.501,s6m22,changing,11
5756,48,s6m22_usuario5,0,['s6m22_usuario11'],1,4,596.2998867030001,-0.577,s6m22,changing,01
5757,48,s6m22_usuario6,1,['s6m22_usuario7'],0,0,2490.89980125,2.466,s6m22,changing,10
5758,48,s6m22_usuario7,0,['s6m22_usuario6'],1,4,1598.00004959,-1.571,s6m22,changing,01
5759,48,s6m22_usuario8,1,['s6m22_usuario10'],0,0,1300.29988289,1.275,s6m22,changing,10
5760,48,s6m22_usuario9,1,['s6m22_usuario4'],1,3,2166.10002518,2.131,s6m22,changing,11
5761,48,s6m22_usuario10,0,['s6m22_usuario8'],1,4,598.299980164,-0.573,s6m22,changing,01
5762,48,s6m22_usuario11,1,['s6m22_usuario5'],0,0,980.100154877,0.952,s6m22,changing,10
5763,48,s6m22_usuario12,0,['s6m22_usuario16'],0,1,835.700035095,-0.81,s6m22,changing,00
5764,48,s6m22_usuario13,0,['s6m22_usuario15'],0,1,1519.40011978,-1.493,s6m22,changing,00
5765,48,s6m22_usuario14,0,['s6m22_usuario3'],0,1,1021.89993858,-0.994,s6m22,changing,00
5766,48,s6m22_usuario15,0,['s6m22_usuario13'],0,1,1578.9000988,-1.552,s6m22,changing,00
5767,48,s6m22_usuario16,0,['s6m22_usuario12'],0,1,1202.60000229,-1.177,s6m22,changing,00
5768,49,s6m22_usuario1,0,['s6m22_usuario2'],0,1,1703.29999924,-1.677,s6m22,changing,00
5769,49,s6m22_usuario2,0,['s6m22_usuario1'],0,1,719.899892807,-0.695,s6m22,changing,00
5770,49,s6m22_usuario3,0,['s6m22_usuario13'],0,1,613.60001564,-0.59,s6m22,changing,00
5771,49,s6m22_usuario4,0,['s6m22_usuario8'],1,4,2115.79990387,-2.089,s6m22,changing,01
5772,49,s6m22_usuario5,0,['s6m22_usuario15'],0,1,530.900001526,-0.513,s6m22,changing,00
5773,49,s6m22_usuario6,0,['s6m22_usuario9'],0,1,2190.59991837,-2.163,s6m22,changing,00
5774,49,s6m22_usuario7,0,['s6m22_usuario16'],0,1,1436.39993668,-1.409,s6m22,changing,00
5775,49,s6m22_usuario8,1,['s6m22_usuario4'],0,0,8019.90008354,7.959,s6m22,changing,10
5776,49,s6m22_usuario9,0,['s6m22_usuario6'],0,1,2504.00018692,-2.477,s6m22,changing,00
5777,49,s6m22_usuario10,0,['s6m22_usuario12'],0,1,1457.7999115,-1.427,s6m22,changing,00
5778,49,s6m22_usuario11,1,['s6m22_usuario14'],0,0,1056.29992485,1.031,s6m22,changing,10
5779,49,s6m22_usuario12,0,['s6m22_usuario10'],0,1,667.700052261,-0.643,s6m22,changing,00
5780,49,s6m22_usuario13,0,['s6m22_usuario3'],0,1,969.7000980380001,-0.941,s6m22,changing,00
5781,49,s6m22_usuario14,0,['s6m22_usuario11'],1,4,830.100059509,-0.805,s6m22,changing,01
5782,49,s6m22_usuario15,0,['s6m22_usuario5'],0,1,1945.39999962,-1.917,s6m22,changing,00
5783,49,s6m22_usuario16,0,['s6m22_usuario7'],0,1,609.799861908,-0.585,s6m22,changing,00
5784,50,s6m22_usuario1,1,['s6m22_usuario8'],1,3,1646.39997482,1.617,s6m22,changing,11
5785,50,s6m22_usuario2,0,['s6m22_usuario3'],0,1,1100.80003738,-1.076,s6m22,changing,00
5786,50,s6m22_usuario3,0,['s6m22_usuario2'],0,1,634.20009613,-0.607,s6m22,changing,00
5787,50,s6m22_usuario4,0,['s6m22_usuario5'],0,1,1081.60018921,-1.055,s6m22,changing,00
5788,50,s6m22_usuario5,0,['s6m22_usuario4'],0,1,484.999895096,-0.461,s6m22,changing,00
5789,50,s6m22_usuario6,0,['s6m22_usuario10'],0,1,1148.90003204,-1.125,s6m22,changing,00
5790,50,s6m22_usuario7,0,['s6m22_usuario11'],1,4,949.2998123169999,-0.924,s6m22,changing,01
5791,50,s6m22_usuario8,1,['s6m22_usuario1'],1,3,1172.79982567,1.145,s6m22,changing,11
5792,50,s6m22_usuario9,1,['s6m22_usuario12'],1,3,4164.09993172,4.138,s6m22,changing,11
5793,50,s6m22_usuario10,0,['s6m22_usuario6'],0,1,677.000045776,-0.65,s6m22,changing,00
5794,50,s6m22_usuario11,1,['s6m22_usuario7'],0,0,639.699935913,0.614,s6m22,changing,10
5795,50,s6m22_usuario12,1,['s6m22_usuario9'],1,3,1094.59996223,1.075,s6m22,changing,11
5796,50,s6m22_usuario13,1,['s6m22_usuario14'],0,0,3280.40003777,3.254,s6m22,changing,10
5797,50,s6m22_usuario14,0,['s6m22_usuario13'],1,4,1325.29997826,-1.294,s6m22,changing,01
5798,50,s6m22_usuario15,0,['s6m22_usuario16'],0,1,1903.50008011,-1.875,s6m22,changing,00
5799,50,s6m22_usuario16,0,['s6m22_usuario15'],0,1,640.500068665,-0.616,s6m22,changing,00
5800,51,s6m22_usuario1,0,['s6m22_usuario15'],0,1,2345.49999237,-2.319,s6m22,changing,00
5801,51,s6m22_usuario2,0,['s6m22_usuario5'],0,1,1291.50009155,-1.265,s6m22,changing,00
5802,51,s6m22_usuario3,0,['s6m22_usuario4'],1,4,6427.09994316,-6.396,s6m22,changing,01
5803,51,s6m22_usuario4,1,['s6m22_usuario3'],0,0,1156.20017052,1.126,s6m22,changing,10
5804,51,s6m22_usuario5,0,['s6m22_usuario2'],0,1,496.69981002800006,-0.472,s6m22,changing,00
5805,51,s6m22_usuario6,0,['s6m22_usuario7'],0,1,1068.30000877,-0.999,s6m22,changing,00
5806,51,s6m22_usuario7,0,['s6m22_usuario6'],0,1,1810.19997597,-1.785,s6m22,changing,00
5807,51,s6m22_usuario8,1,['s6m22_usuario14'],0,0,870.799779892,0.844,s6m22,changing,10
5808,51,s6m22_usuario9,0,['s6m22_usuario11'],0,1,3290.30013084,-3.261,s6m22,changing,00
5809,51,s6m22_usuario10,0,['s6m22_usuario12'],1,4,499.199867249,-0.473,s6m22,changing,01
5810,51,s6m22_usuario11,0,['s6m22_usuario9'],0,1,3209.60021019,-3.185,s6m22,changing,00
5811,51,s6m22_usuario12,1,['s6m22_usuario10'],0,0,2048.29978943,2.02,s6m22,changing,10
5812,51,s6m22_usuario13,0,['s6m22_usuario16'],0,1,890.4998302460001,-0.866,s6m22,changing,00
5813,51,s6m22_usuario14,0,['s6m22_usuario8'],1,4,1691.80011749,-1.657,s6m22,changing,01
5814,51,s6m22_usuario15,0,['s6m22_usuario1'],0,1,4395.400047300001,-4.37,s6m22,changing,00
5815,51,s6m22_usuario16,0,['s6m22_usuario13'],0,1,835.10017395,-0.81,s6m22,changing,00
5816,52,s6m22_usuario1,0,['s6m22_usuario15'],0,1,995.7001209260001,-0.966,s6m22,changing,00
5817,52,s6m22_usuario2,0,['s6m22_usuario6'],0,1,735.300064087,-0.718,s6m22,changing,00
5818,52,s6m22_usuario3,0,['s6m22_usuario16'],0,1,1035.20011902,-1.008,s6m22,changing,00
5819,52,s6m22_usuario4,1,['s6m22_usuario13'],0,0,835.2999687189999,0.818,s6m22,changing,10
5820,52,s6m22_usuario5,0,['s6m22_usuario11'],0,1,513.999938965,-0.485,s6m22,changing,00
5821,52,s6m22_usuario6,0,['s6m22_usuario2'],0,1,644.900083542,-0.62,s6m22,changing,00
5822,52,s6m22_usuario7,0,['s6m22_usuario8'],1,4,6974.80010986,-6.945,s6m22,changing,01
5823,52,s6m22_usuario8,1,['s6m22_usuario7'],0,0,734.800100327,0.716,s6m22,changing,10
5824,52,s6m22_usuario9,1,['s6m22_usuario14'],1,3,1471.50015831,1.446,s6m22,changing,11
5825,52,s6m22_usuario10,0,['s6m22_usuario12'],1,4,2084.00011063,-2.056,s6m22,changing,01
5826,52,s6m22_usuario11,0,['s6m22_usuario5'],0,1,1089.50018883,-1.065,s6m22,changing,00
5827,52,s6m22_usuario12,1,['s6m22_usuario10'],0,0,1023.10013771,0.994,s6m22,changing,10
5828,52,s6m22_usuario13,0,['s6m22_usuario4'],1,4,795.8998680110001,-0.778,s6m22,changing,01
5829,52,s6m22_usuario14,1,['s6m22_usuario9'],1,3,1774.89995956,1.747,s6m22,changing,11
5830,52,s6m22_usuario15,0,['s6m22_usuario1'],0,1,2348.39987755,-2.331,s6m22,changing,00
5831,52,s6m22_usuario16,0,['s6m22_usuario3'],0,1,661.899805069,-0.636,s6m22,changing,00
5832,53,s6m22_usuario1,1,['s6m22_usuario11'],1,3,1289.79992867,1.269,s6m22,changing,11
5833,53,s6m22_usuario2,0,['s6m22_usuario6'],0,1,834.8000049589999,-0.817,s6m22,changing,00
5834,53,s6m22_usuario3,0,['s6m22_usuario14'],0,1,6390.79999924,-6.363,s6m22,changing,00
5835,53,s6m22_usuario4,0,['s6m22_usuario7'],0,1,1483.99996758,-1.458,s6m22,changing,00
5836,53,s6m22_usuario5,0,['s6m22_usuario12'],0,1,699.39994812,-0.681,s6m22,changing,00
