,round,player,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time
3251,3,s5m20_usuario16,C,['s5m20_usuario9'],C,3,1.451,s5m20,changing,CCC,1,1.451
3252,3,s5m20_usuario17,D,['s5m20_usuario11'],D,1,-12.573,s5m20,changing,DCD,0,12.573
3253,3,s5m20_usuario18,D,['s5m20_usuario12'],D,1,-3.68,s5m20,changing,CCD,0,3.68
3254,4,s5m20_usuario1,C,['s5m20_usuario15'],C,3,8.171,s5m20,changing,CCC,1,8.171
3255,4,s5m20_usuario2,D,['s5m20_usuario7'],C,4,-5.044,s5m20,changing,CCD,0,5.044
3256,4,s5m20_usuario3,D,['s5m20_usuario12'],D,1,-8.239,s5m20,changing,DCD,0,8.239
3257,4,s5m20_usuario4,D,['s5m20_usuario9'],C,4,-2.244,s5m20,changing,CDD,0,2.244
3258,4,s5m20_usuario5,C,['s5m20_usuario16'],C,3,13.679,s5m20,changing,CCC,1,13.679
3259,4,s5m20_usuario6,D,['s5m20_usuario17'],D,1,-8.556,s5m20,changing,CDD,0,8.556
3260,4,s5m20_usuario7,C,['s5m20_usuario2'],D,0,3.389,s5m20,changing,DCC,1,3.389
3261,4,s5m20_usuario8,C,['s5m20_usuario13'],C,3,3.706,s5m20,changing,DCC,1,3.706
3262,4,s5m20_usuario9,C,['s5m20_usuario4'],D,0,6.934,s5m20,changing,CCC,1,6.934
3263,4,s5m20_usuario10,C,['s5m20_usuario18'],C,3,6.035,s5m20,changing,CCC,1,6.035
3264,4,s5m20_usuario11,D,['s5m20_usuario14'],D,1,-3.685,s5m20,changing,DDD,0,3.685
3265,4,s5m20_usuario12,D,['s5m20_usuario3'],D,1,-2.714,s5m20,changing,DDD,0,2.714
3266,4,s5m20_usuario13,C,['s5m20_usuario8'],C,3,2.452,s5m20,changing,CDC,1,2.452
3267,4,s5m20_usuario14,D,['s5m20_usuario11'],D,1,-5.315,s5m20,changing,DCD,0,5.315
3268,4,s5m20_usuario15,C,['s5m20_usuario1'],C,3,22.387,s5m20,changing,CDC,1,22.387
3269,4,s5m20_usuario16,C,['s5m20_usuario5'],C,3,1.757,s5m20,changing,CCC,1,1.757
3270,4,s5m20_usuario17,D,['s5m20_usuario6'],D,1,-9.788,s5m20,changing,DDD,0,9.788
3271,4,s5m20_usuario18,C,['s5m20_usuario10'],C,3,4.562,s5m20,changing,DDC,1,4.562
3272,5,s5m20_usuario1,C,['s5m20_usuario16'],C,3,3.494,s5m20,changing,CCC,1,3.494
3273,5,s5m20_usuario2,C,['s5m20_usuario9'],C,3,4.352,s5m20,changing,DCC,1,4.352
3274,5,s5m20_usuario3,D,['s5m20_usuario10'],D,1,-6.463,s5m20,changing,DDD,0,6.463
3275,5,s5m20_usuario4,D,['s5m20_usuario17'],D,1,-2.354,s5m20,changing,DCD,0,2.354
3276,5,s5m20_usuario5,C,['s5m20_usuario13'],C,3,16.719,s5m20,changing,CCC,1,16.719
3277,5,s5m20_usuario6,D,['s5m20_usuario8'],C,4,-13.367,s5m20,changing,DDD,0,13.367
3278,5,s5m20_usuario7,C,['s5m20_usuario18'],D,0,4.433,s5m20,changing,CDC,1,4.433
3279,5,s5m20_usuario8,C,['s5m20_usuario6'],D,0,3.848,s5m20,changing,CCC,1,3.848
3280,5,s5m20_usuario9,C,['s5m20_usuario2'],C,3,9.479,s5m20,changing,CDC,1,9.479
3281,5,s5m20_usuario10,D,['s5m20_usuario3'],D,1,-9.941,s5m20,changing,CCD,0,9.941
3282,5,s5m20_usuario11,D,['s5m20_usuario14'],D,1,-8.812,s5m20,changing,DDD,0,8.812
3283,5,s5m20_usuario12,D,['s5m20_usuario15'],D,1,-7.432,s5m20,changing,DDD,0,7.432
3284,5,s5m20_usuario13,C,['s5m20_usuario5'],C,3,1.65,s5m20,changing,CCC,1,1.65
3285,5,s5m20_usuario14,D,['s5m20_usuario11'],D,1,-4.902,s5m20,changing,DDD,0,4.902
3286,5,s5m20_usuario15,D,['s5m20_usuario12'],D,1,-12.92,s5m20,changing,CCD,0,12.92
3287,5,s5m20_usuario16,C,['s5m20_usuario1'],C,3,4.033,s5m20,changing,CCC,1,4.033
3288,5,s5m20_usuario17,D,['s5m20_usuario4'],D,1,-16.105,s5m20,changing,DDD,0,16.105
3289,5,s5m20_usuario18,D,['s5m20_usuario7'],C,4,-5.396,s5m20,changing,CCD,0,5.396
3290,6,s5m20_usuario1,D,['s5m20_usuario12'],D,1,-2.094,s5m20,changing,CCD,0,2.094
3291,6,s5m20_usuario2,D,['s5m20_usuario14'],D,1,-4.561,s5m20,changing,CCD,0,4.561
3292,6,s5m20_usuario3,D,['s5m20_usuario7'],C,4,-4.116,s5m20,changing,DDD,0,4.116
3293,6,s5m20_usuario4,D,['s5m20_usuario13'],C,4,-1.711,s5m20,changing,DDD,0,1.711
3294,6,s5m20_usuario5,C,['s5m20_usuario10'],D,0,6.993,s5m20,changing,CCC,1,6.993
3295,6,s5m20_usuario6,D,['s5m20_usuario9'],C,4,-16.967,s5m20,changing,DCD,0,16.967
3296,6,s5m20_usuario7,C,['s5m20_usuario3'],D,0,4.009,s5m20,changing,CDC,1,4.009
3297,6,s5m20_usuario8,D,['s5m20_usuario11'],C,4,-1.993,s5m20,changing,CDD,0,1.993
3298,6,s5m20_usuario9,C,['s5m20_usuario6'],D,0,6.285,s5m20,changing,CCC,1,6.285
3299,6,s5m20_usuario10,D,['s5m20_usuario5'],C,4,-3.205,s5m20,changing,DDD,0,3.205
3300,6,s5m20_usuario11,C,['s5m20_usuario8'],D,0,1.586,s5m20,changing,DDC,1,1.586
3301,6,s5m20_usuario12,D,['s5m20_usuario1'],D,1,-4.844,s5m20,changing,DDD,0,4.844
3302,6,s5m20_usuario13,C,['s5m20_usuario4'],D,0,1.237,s5m20,changing,CCC,1,1.237
3303,6,s5m20_usuario14,D,['s5m20_usuario2'],D,1,-5.914,s5m20,changing,DDD,0,5.914
3304,6,s5m20_usuario15,D,['s5m20_usuario16'],C,4,-12.011,s5m20,changing,DDD,0,12.011
3305,6,s5m20_usuario16,C,['s5m20_usuario15'],D,0,4.52,s5m20,changing,CCC,1,4.52
3306,6,s5m20_usuario17,D,['s5m20_usuario18'],C,4,-15.726,s5m20,changing,DDD,0,15.726
3307,6,s5m20_usuario18,C,['s5m20_usuario17'],D,0,4.316,s5m20,changing,DCC,1,4.316
3308,7,s5m20_usuario1,D,['s5m20_usuario10'],D,1,-6.941,s5m20,changing,DDD,0,6.941
3309,7,s5m20_usuario2,C,['s5m20_usuario13'],C,3,1.971,s5m20,changing,DDC,1,1.971
3310,7,s5m20_usuario3,D,['s5m20_usuario5'],D,1,-2.068,s5m20,changing,DCD,0,2.068
3311,7,s5m20_usuario4,C,['s5m20_usuario12'],D,0,1.756,s5m20,changing,DCC,1,1.756
3312,7,s5m20_usuario5,D,['s5m20_usuario3'],D,1,-9.651,s5m20,changing,CDD,0,9.651
3313,7,s5m20_usuario6,C,['s5m20_usuario9'],D,0,13.131,s5m20,changing,DCC,1,13.131
3314,7,s5m20_usuario7,C,['s5m20_usuario16'],D,0,2.825,s5m20,changing,CDC,1,2.825
3315,7,s5m20_usuario8,D,['s5m20_usuario17'],C,4,-2.257,s5m20,changing,DCD,0,2.257
3316,7,s5m20_usuario9,D,['s5m20_usuario6'],C,4,-8.72,s5m20,changing,CDD,0,8.72
3317,7,s5m20_usuario10,D,['s5m20_usuario1'],D,1,-6.114,s5m20,changing,DCD,0,6.114
3318,7,s5m20_usuario11,D,['s5m20_usuario15'],D,1,-2.479,s5m20,changing,CDD,0,2.479
3319,7,s5m20_usuario12,D,['s5m20_usuario4'],C,4,-2.159,s5m20,changing,DDD,0,2.159
3320,7,s5m20_usuario13,C,['s5m20_usuario2'],C,3,1.318,s5m20,changing,CDC,1,1.318
3321,7,s5m20_usuario14,D,['s5m20_usuario18'],C,4,-9.622,s5m20,changing,DDD,0,9.622
3322,7,s5m20_usuario15,D,['s5m20_usuario11'],D,1,-24.27,s5m20,changing,DCD,0,24.27
3323,7,s5m20_usuario16,D,['s5m20_usuario7'],C,4,-3.739,s5m20,changing,CDD,0,3.739
3324,7,s5m20_usuario17,C,['s5m20_usuario8'],D,0,11.671,s5m20,changing,DCC,1,11.671
3325,7,s5m20_usuario18,C,['s5m20_usuario14'],D,0,2.524,s5m20,changing,CDC,1,2.524
3326,8,s5m20_usuario1,C,['s5m20_usuario13'],C,3,1.986,s5m20,changing,DDC,1,1.986
3327,8,s5m20_usuario2,C,['s5m20_usuario14'],D,0,4.759,s5m20,changing,CCC,1,4.759
3328,8,s5m20_usuario3,D,['s5m20_usuario7'],D,1,-3.06,s5m20,changing,DDD,0,3.06
3329,8,s5m20_usuario4,D,['s5m20_usuario9'],D,1,-1.708,s5m20,changing,CDD,0,1.708
3330,8,s5m20_usuario5,C,['s5m20_usuario11'],D,0,24.138,s5m20,changing,DDC,1,24.138
3331,8,s5m20_usuario6,D,['s5m20_usuario8'],D,1,-6.519,s5m20,changing,CDD,0,6.519
3332,8,s5m20_usuario7,D,['s5m20_usuario3'],D,1,-5.382,s5m20,changing,CDD,0,5.382
3333,8,s5m20_usuario8,D,['s5m20_usuario6'],D,1,-1.938,s5m20,changing,DCD,0,1.938
3334,8,s5m20_usuario9,D,['s5m20_usuario4'],D,1,-5.226,s5m20,changing,DCD,0,5.226
3335,8,s5m20_usuario10,D,['s5m20_usuario15'],D,1,-6.274,s5m20,changing,DDD,0,6.274
3336,8,s5m20_usuario11,D,['s5m20_usuario5'],C,4,-4.319,s5m20,changing,DDD,0,4.319
3337,8,s5m20_usuario12,D,['s5m20_usuario18'],D,1,-10.891,s5m20,changing,DCD,0,10.891
3338,8,s5m20_usuario13,C,['s5m20_usuario1'],C,3,1.167,s5m20,changing,CCC,1,1.167
3339,8,s5m20_usuario14,D,['s5m20_usuario2'],C,4,-4.317,s5m20,changing,DCD,0,4.317
3340,8,s5m20_usuario15,D,['s5m20_usuario10'],D,1,-9.344,s5m20,changing,DDD,0,9.344
3341,8,s5m20_usuario16,C,['s5m20_usuario17'],C,3,2.313,s5m20,changing,DCC,1,2.313
3342,8,s5m20_usuario17,C,['s5m20_usuario16'],C,3,4.826,s5m20,changing,CDC,1,4.826
3343,8,s5m20_usuario18,D,['s5m20_usuario12'],D,1,-4.424,s5m20,changing,CDD,0,4.424
3344,9,s5m20_usuario1,C,['s5m20_usuario15'],C,3,1.965,s5m20,changing,CCC,1,1.965
3345,9,s5m20_usuario2,D,['s5m20_usuario3'],D,1,-4.592,s5m20,changing,CDD,0,4.592
3346,9,s5m20_usuario3,D,['s5m20_usuario2'],D,1,-8.144,s5m20,changing,DDD,0,8.144
3347,9,s5m20_usuario4,C,['s5m20_usuario12'],D,0,1.533,s5m20,changing,DDC,1,1.533
3348,9,s5m20_usuario5,D,['s5m20_usuario6'],D,1,-24.951,s5m20,changing,CDD,0,24.951
3349,9,s5m20_usuario6,D,['s5m20_usuario5'],D,1,-8.12,s5m20,changing,DDD,0,8.12
3350,9,s5m20_usuario7,C,['s5m20_usuario17'],C,3,10.466,s5m20,changing,DDC,1,10.466
3351,9,s5m20_usuario8,C,['s5m20_usuario13'],C,3,2.484,s5m20,changing,DDC,1,2.484
3352,9,s5m20_usuario9,C,['s5m20_usuario18'],D,0,7.185,s5m20,changing,DDC,1,7.185
3353,9,s5m20_usuario10,D,['s5m20_usuario11'],C,4,-7.293,s5m20,changing,DDD,0,7.293
3354,9,s5m20_usuario11,C,['s5m20_usuario10'],D,0,10.646,s5m20,changing,DCC,1,10.646
3355,9,s5m20_usuario12,D,['s5m20_usuario4'],C,4,-12.758,s5m20,changing,DDD,0,12.758
3356,9,s5m20_usuario13,C,['s5m20_usuario8'],C,3,1.214,s5m20,changing,CCC,1,1.214
3357,9,s5m20_usuario14,D,['s5m20_usuario16'],C,4,-5.187,s5m20,changing,DCD,0,5.187
3358,9,s5m20_usuario15,C,['s5m20_usuario1'],C,3,18.97,s5m20,changing,DDC,1,18.97
3359,9,s5m20_usuario16,C,['s5m20_usuario14'],D,0,1.333,s5m20,changing,CCC,1,1.333
3360,9,s5m20_usuario17,C,['s5m20_usuario7'],C,3,2.539,s5m20,changing,CCC,1,2.539
3361,9,s5m20_usuario18,D,['s5m20_usuario9'],C,4,-1.954,s5m20,changing,DDD,0,1.954
3362,10,s5m20_usuario1,C,['s5m20_usuario15'],C,3,1.722,s5m20,changing,CCC,1,1.722
3363,10,s5m20_usuario2,C,['s5m20_usuario11'],D,0,4.628,s5m20,changing,DDC,1,4.628
3364,10,s5m20_usuario3,C,['s5m20_usuario9'],D,0,5.402,s5m20,changing,DDC,1,5.402
3365,10,s5m20_usuario4,D,['s5m20_usuario13'],C,4,-1.23,s5m20,changing,CDD,0,1.23
3366,10,s5m20_usuario5,C,['s5m20_usuario17'],C,3,5.959,s5m20,changing,DDC,1,5.959
3367,10,s5m20_usuario6,D,['s5m20_usuario8'],C,4,-5.687,s5m20,changing,DDD,0,5.687
3368,10,s5m20_usuario7,C,['s5m20_usuario10'],D,0,2.433,s5m20,changing,CCC,1,2.433
3369,10,s5m20_usuario8,C,['s5m20_usuario6'],D,0,2.744,s5m20,changing,CCC,1,2.744
3370,10,s5m20_usuario9,D,['s5m20_usuario3'],C,4,-3.058,s5m20,changing,CDD,0,3.058
3371,10,s5m20_usuario10,D,['s5m20_usuario7'],C,4,-4.176,s5m20,changing,DCD,0,4.176
3372,10,s5m20_usuario11,D,['s5m20_usuario2'],C,4,-1.988,s5m20,changing,CDD,0,1.988
3373,10,s5m20_usuario12,D,['s5m20_usuario18'],D,1,-2.538,s5m20,changing,DCD,0,2.538
3374,10,s5m20_usuario13,C,['s5m20_usuario4'],D,0,0.944,s5m20,changing,CCC,1,0.944
3375,10,s5m20_usuario14,D,['s5m20_usuario16'],D,1,-3.409,s5m20,changing,DCD,0,3.409
3376,10,s5m20_usuario15,C,['s5m20_usuario1'],C,3,8.695,s5m20,changing,CCC,1,8.695
3377,10,s5m20_usuario16,D,['s5m20_usuario14'],D,1,-2.344,s5m20,changing,CDD,0,2.344
3378,10,s5m20_usuario17,C,['s5m20_usuario5'],C,3,1.89,s5m20,changing,CCC,1,1.89
3379,10,s5m20_usuario18,D,['s5m20_usuario12'],D,1,-3.961,s5m20,changing,DCD,0,3.961
3380,11,s5m20_usuario1,C,['s5m20_usuario3'],D,0,11.682,s5m20,changing,CCC,1,11.682
3381,11,s5m20_usuario2,C,['s5m20_usuario11'],D,0,4.148,s5m20,changing,CDC,1,4.148
3382,11,s5m20_usuario3,D,['s5m20_usuario1'],C,4,-2.365,s5m20,changing,CDD,0,2.365
3383,11,s5m20_usuario4,D,['s5m20_usuario14'],D,1,-1.289,s5m20,changing,DCD,0,1.289
3384,11,s5m20_usuario5,C,['s5m20_usuario18'],D,0,3.374,s5m20,changing,CCC,1,3.374
3385,11,s5m20_usuario6,D,['s5m20_usuario7'],C,4,-6.302,s5m20,changing,DCD,0,6.302
3386,11,s5m20_usuario7,C,['s5m20_usuario6'],D,0,2.021,s5m20,changing,CDC,1,2.021
3387,11,s5m20_usuario8,D,['s5m20_usuario10'],D,1,-1.807,s5m20,changing,CDD,0,1.807
3388,11,s5m20_usuario9,D,['s5m20_usuario16'],D,1,-4.906,s5m20,changing,DCD,0,4.906
3389,11,s5m20_usuario10,D,['s5m20_usuario8'],D,1,-5.839,s5m20,changing,DCD,0,5.839
3390,11,s5m20_usuario11,D,['s5m20_usuario2'],C,4,-2.32,s5m20,changing,DCD,0,2.32
3391,11,s5m20_usuario12,D,['s5m20_usuario15'],C,4,-13.69,s5m20,changing,DDD,0,13.69
3392,11,s5m20_usuario13,C,['s5m20_usuario17'],C,3,1.178,s5m20,changing,CDC,1,1.178
3393,11,s5m20_usuario14,D,['s5m20_usuario4'],D,1,-2.106,s5m20,changing,DDD,0,2.106
3394,11,s5m20_usuario15,C,['s5m20_usuario12'],D,0,6.537,s5m20,changing,CCC,1,6.537
3395,11,s5m20_usuario16,D,['s5m20_usuario9'],D,1,-3.494,s5m20,changing,DDD,0,3.494
3396,11,s5m20_usuario17,C,['s5m20_usuario13'],C,3,3.537,s5m20,changing,CCC,1,3.537
3397,11,s5m20_usuario18,D,['s5m20_usuario5'],C,4,-6.311,s5m20,changing,DDD,0,6.311
3398,12,s5m20_usuario1,D,['s5m20_usuario4'],C,4,-9.61,s5m20,changing,CDD,0,9.61
3399,12,s5m20_usuario2,C,['s5m20_usuario15'],C,3,1.416,s5m20,changing,CDC,1,1.416
3400,12,s5m20_usuario3,D,['s5m20_usuario7'],C,4,-3.735,s5m20,changing,DCD,0,3.735
3401,12,s5m20_usuario4,C,['s5m20_usuario1'],D,0,1.958,s5m20,changing,DDC,1,1.958
3402,12,s5m20_usuario5,D,['s5m20_usuario11'],D,1,-9.1,s5m20,changing,CDD,0,9.1
3403,12,s5m20_usuario6,D,['s5m20_usuario9'],D,1,-5.972,s5m20,changing,DCD,0,5.972
3404,12,s5m20_usuario7,C,['s5m20_usuario3'],D,0,2.312,s5m20,changing,CDC,1,2.312
3405,12,s5m20_usuario8,D,['s5m20_usuario14'],D,1,-2.365,s5m20,changing,DDD,0,2.365
3406,12,s5m20_usuario9,D,['s5m20_usuario6'],D,1,-5.643,s5m20,changing,DDD,0,5.643
3407,12,s5m20_usuario10,C,['s5m20_usuario17'],C,3,6.469,s5m20,changing,DDC,1,6.469
3408,12,s5m20_usuario11,D,['s5m20_usuario5'],D,1,-2.129,s5m20,changing,DCD,0,2.129
3409,12,s5m20_usuario12,D,['s5m20_usuario13'],C,4,-15.517,s5m20,changing,DCD,0,15.517
3410,12,s5m20_usuario13,C,['s5m20_usuario12'],D,0,0.915,s5m20,changing,CCC,1,0.915
3411,12,s5m20_usuario14,D,['s5m20_usuario8'],D,1,-1.639,s5m20,changing,DDD,0,1.639
3412,12,s5m20_usuario15,C,['s5m20_usuario2'],C,3,27.757,s5m20,changing,CDC,1,27.757
3413,12,s5m20_usuario16,D,['s5m20_usuario18'],C,4,-1.891,s5m20,changing,DDD,0,1.891
3414,12,s5m20_usuario17,C,['s5m20_usuario10'],C,3,1.903,s5m20,changing,CCC,1,1.903
3415,12,s5m20_usuario18,C,['s5m20_usuario16'],D,0,4.006,s5m20,changing,DCC,1,4.006
3416,13,s5m20_usuario1,D,['s5m20_usuario9'],C,4,-2.436,s5m20,changing,DCD,0,2.436
3417,13,s5m20_usuario2,D,['s5m20_usuario15'],C,4,-8.349,s5m20,changing,CCD,0,8.349
3418,13,s5m20_usuario3,C,['s5m20_usuario6'],D,0,2.706,s5m20,changing,DCC,1,2.706
3419,13,s5m20_usuario4,C,['s5m20_usuario13'],C,3,1.059,s5m20,changing,CDC,1,1.059
3420,13,s5m20_usuario5,C,['s5m20_usuario18'],D,0,11.455,s5m20,changing,DDC,1,11.455
3421,13,s5m20_usuario6,D,['s5m20_usuario3'],C,4,-2.993,s5m20,changing,DDD,0,2.993
3422,13,s5m20_usuario7,C,['s5m20_usuario17'],C,3,1.848,s5m20,changing,CDC,1,1.848
3423,13,s5m20_usuario8,C,['s5m20_usuario10'],D,0,2.087,s5m20,changing,DDC,1,2.087
3424,13,s5m20_usuario9,C,['s5m20_usuario1'],D,0,3.776,s5m20,changing,DDC,1,3.776
3425,13,s5m20_usuario10,D,['s5m20_usuario8'],C,4,-5.022,s5m20,changing,CCD,0,5.022
3426,13,s5m20_usuario11,D,['s5m20_usuario14'],D,1,-1.84,s5m20,changing,DDD,0,1.84
3427,13,s5m20_usuario12,D,['s5m20_usuario16'],D,1,-16.494,s5m20,changing,DCD,0,16.494
3428,13,s5m20_usuario13,C,['s5m20_usuario4'],C,3,2.937,s5m20,changing,CDC,1,2.937
3429,13,s5m20_usuario14,D,['s5m20_usuario11'],D,1,-12.869,s5m20,changing,DDD,0,12.869
3430,13,s5m20_usuario15,C,['s5m20_usuario2'],D,0,4.007,s5m20,changing,CCC,1,4.007
3431,13,s5m20_usuario16,D,['s5m20_usuario12'],D,1,-2.434,s5m20,changing,DCD,0,2.434
3432,13,s5m20_usuario17,C,['s5m20_usuario7'],C,3,2.505,s5m20,changing,CCC,1,2.505
3433,13,s5m20_usuario18,D,['s5m20_usuario5'],C,4,-2.541,s5m20,changing,CDD,0,2.541
3434,14,s5m20_usuario1,D,['s5m20_usuario16'],C,4,-7.869,s5m20,changing,DCD,0,7.869
3435,14,s5m20_usuario2,D,['s5m20_usuario13'],C,4,-6.477,s5m20,changing,DCD,0,6.477
3436,14,s5m20_usuario3,C,['s5m20_usuario18'],D,0,1.944,s5m20,changing,CDC,1,1.944
3437,14,s5m20_usuario4,C,['s5m20_usuario10'],D,0,1.142,s5m20,changing,CCC,1,1.142
3438,14,s5m20_usuario5,D,['s5m20_usuario8'],D,1,-4.668,s5m20,changing,CDD,0,4.668
3439,14,s5m20_usuario6,D,['s5m20_usuario12'],D,1,-3.797,s5m20,changing,DCD,0,3.797
3440,14,s5m20_usuario7,C,['s5m20_usuario15'],D,0,3.659,s5m20,changing,CCC,1,3.659
3441,14,s5m20_usuario8,D,['s5m20_usuario5'],D,1,-2.459,s5m20,changing,CDD,0,2.459
3442,14,s5m20_usuario9,D,['s5m20_usuario17'],C,4,-3.755,s5m20,changing,CDD,0,3.755
3443,14,s5m20_usuario10,D,['s5m20_usuario4'],C,4,-4.274,s5m20,changing,DCD,0,4.274
3444,14,s5m20_usuario11,D,['s5m20_usuario14'],D,1,-6.345,s5m20,changing,DDD,0,6.345
3445,14,s5m20_usuario12,D,['s5m20_usuario6'],D,1,-14.656,s5m20,changing,DDD,0,14.656
3446,14,s5m20_usuario13,C,['s5m20_usuario2'],D,0,1.746,s5m20,changing,CCC,1,1.746
3447,14,s5m20_usuario14,D,['s5m20_usuario11'],D,1,-7.779,s5m20,changing,DDD,0,7.779
3448,14,s5m20_usuario15,D,['s5m20_usuario7'],C,4,-26.213,s5m20,changing,CDD,0,26.213
3449,14,s5m20_usuario16,C,['s5m20_usuario1'],D,0,1.869,s5m20,changing,DDC,1,1.869
3450,14,s5m20_usuario17,C,['s5m20_usuario9'],D,0,2.146,s5m20,changing,CCC,1,2.146
3451,14,s5m20_usuario18,D,['s5m20_usuario3'],C,4,-2.759,s5m20,changing,DCD,0,2.759
3452,15,s5m20_usuario1,D,['s5m20_usuario7'],C,4,-5.315,s5m20,changing,DCD,0,5.315
3453,15,s5m20_usuario2,D,['s5m20_usuario18'],C,4,-4.724,s5m20,changing,DCD,0,4.724
3454,15,s5m20_usuario3,C,['s5m20_usuario6'],D,0,3.386,s5m20,changing,CDC,1,3.386
3455,15,s5m20_usuario4,D,['s5m20_usuario11'],D,1,-0.961,s5m20,changing,CDD,0,0.961
3456,15,s5m20_usuario5,C,['s5m20_usuario17'],C,3,5.904,s5m20,changing,DDC,1,5.904
3457,15,s5m20_usuario6,D,['s5m20_usuario3'],C,4,-2.733,s5m20,changing,DDD,0,2.733
3458,15,s5m20_usuario7,C,['s5m20_usuario1'],D,0,2.664,s5m20,changing,CDC,1,2.664
3459,15,s5m20_usuario8,D,['s5m20_usuario13'],C,4,-1.917,s5m20,changing,DDD,0,1.917
3460,15,s5m20_usuario9,D,['s5m20_usuario15'],D,1,-2.862,s5m20,changing,DCD,0,2.862
3461,15,s5m20_usuario10,C,['s5m20_usuario12'],D,0,1.71,s5m20,changing,DCC,1,1.71
3462,15,s5m20_usuario11,D,['s5m20_usuario4'],D,1,-14.271,s5m20,changing,DDD,0,14.271
3463,15,s5m20_usuario12,D,['s5m20_usuario10'],C,4,-3.252,s5m20,changing,DDD,0,3.252
3464,15,s5m20_usuario13,C,['s5m20_usuario8'],D,0,2.066,s5m20,changing,CDC,1,2.066
3465,15,s5m20_usuario14,D,['s5m20_usuario16'],C,4,-3.369,s5m20,changing,DDD,0,3.369
3466,15,s5m20_usuario15,D,['s5m20_usuario9'],D,1,-16.221,s5m20,changing,DCD,0,16.221
3467,15,s5m20_usuario16,C,['s5m20_usuario14'],D,0,3.465,s5m20,changing,CDC,1,3.465
3468,15,s5m20_usuario17,C,['s5m20_usuario5'],C,3,2.384,s5m20,changing,CDC,1,2.384
3469,15,s5m20_usuario18,C,['s5m20_usuario2'],D,0,3.025,s5m20,changing,DCC,1,3.025
3470,16,s5m20_usuario1,C,['s5m20_usuario7'],D,0,3.844,s5m20,changing,DCC,1,3.844
3471,16,s5m20_usuario2,C,['s5m20_usuario9'],D,0,4.808,s5m20,changing,DCC,1,4.808
3472,16,s5m20_usuario3,D,['s5m20_usuario12'],D,1,-1.432,s5m20,changing,CDD,0,1.432
3473,16,s5m20_usuario4,D,['s5m20_usuario16'],D,1,-1.04,s5m20,changing,DDD,0,1.04
3474,16,s5m20_usuario5,C,['s5m20_usuario11'],D,0,2.595,s5m20,changing,CCC,1,2.595
3475,16,s5m20_usuario6,D,['s5m20_usuario8'],C,4,-2.073,s5m20,changing,DCD,0,2.073
3476,16,s5m20_usuario7,D,['s5m20_usuario1'],C,4,-2.959,s5m20,changing,CDD,0,2.959
3477,16,s5m20_usuario8,C,['s5m20_usuario6'],D,0,7.294,s5m20,changing,DCC,1,7.294
3478,16,s5m20_usuario9,D,['s5m20_usuario2'],C,4,-3.119,s5m20,changing,DDD,0,3.119
3479,16,s5m20_usuario10,D,['s5m20_usuario17'],C,4,-5.047,s5m20,changing,CDD,0,5.047
3480,16,s5m20_usuario11,D,['s5m20_usuario5'],C,4,-16.212,s5m20,changing,DDD,0,16.212
3481,16,s5m20_usuario12,D,['s5m20_usuario3'],D,1,-2.413,s5m20,changing,DCD,0,2.413
3482,16,s5m20_usuario13,C,['s5m20_usuario15'],D,0,1.687,s5m20,changing,CDC,1,1.687
3483,16,s5m20_usuario14,D,['s5m20_usuario18'],C,4,-3.655,s5m20,changing,DCD,0,3.655
3484,16,s5m20_usuario15,D,['s5m20_usuario13'],C,4,-10.65,s5m20,changing,DDD,0,10.65
3485,16,s5m20_usuario16,D,['s5m20_usuario4'],D,1,-4.349,s5m20,changing,CDD,0,4.349
3486,16,s5m20_usuario17,C,['s5m20_usuario10'],D,0,2.63,s5m20,changing,CCC,1,2.63
3487,16,s5m20_usuario18,C,['s5m20_usuario14'],D,0,2.2,s5m20,changing,CDC,1,2.2
3488,17,s5m20_usuario1,C,['s5m20_usuario12'],D,0,5.538,s5m20,changing,CDC,1,5.538
3489,17,s5m20_usuario2,D,['s5m20_usuario6'],D,1,-1.788,s5m20,changing,CDD,0,1.788
3490,17,s5m20_usuario3,D,['s5m20_usuario5'],D,1,-1.291,s5m20,changing,DDD,0,1.291
3491,17,s5m20_usuario4,D,['s5m20_usuario8'],D,1,-1.056,s5m20,changing,DDD,0,1.056
3492,17,s5m20_usuario5,D,['s5m20_usuario3'],D,1,-7.237,s5m20,changing,CDD,0,7.237
3493,17,s5m20_usuario6,D,['s5m20_usuario2'],D,1,-1.927,s5m20,changing,DCD,0,1.927
3494,17,s5m20_usuario7,D,['s5m20_usuario11'],D,1,-5.951,s5m20,changing,DCD,0,5.951
3495,17,s5m20_usuario8,D,['s5m20_usuario4'],D,1,-2.225,s5m20,changing,CDD,0,2.225
3496,17,s5m20_usuario9,D,['s5m20_usuario10'],D,1,-5.782,s5m20,changing,DCD,0,5.782
3497,17,s5m20_usuario10,D,['s5m20_usuario9'],D,1,-12.084,s5m20,changing,DCD,0,12.084
3498,17,s5m20_usuario11,D,['s5m20_usuario7'],D,1,-19.83,s5m20,changing,DCD,0,19.83
3499,17,s5m20_usuario12,D,['s5m20_usuario1'],C,4,-9.736,s5m20,changing,DDD,0,9.736
3500,17,s5m20_usuario13,C,['s5m20_usuario17'],C,3,2.426,s5m20,changing,CDC,1,2.426
3501,17,s5m20_usuario14,D,['s5m20_usuario15'],D,1,-2.821,s5m20,changing,DCD,0,2.821
